	Monocytes	Unknown	CD4Tcells	Bcells	NK	CD8Tcells
T73_LPS_FC1_4	0.16861326	0.0	0.25913185	0.19392428	0.23671667	0.14161393
T40_CTL_FC5	0.23838821	0.021395823	0.23296383	0.1838128	0.19094694	0.13249242
T69_CTL_FC5	0.17578565	0.0	0.23883662	0.11184682	0.18697795	0.28655297
K49_CTL_FC1_4	0.14841619	0.0055288016	0.37323526	0.0884245	0.14635904	0.23803619
K44_GARD_BATCH_2	0.071582004	0.0	0.38937587	0.11729811	0.17520514	0.24653888
T30_GARD_BATCH_2	0.22456096	0.025460556	0.2668913	0.07803455	0.1783573	0.22669533
T107_GARD_BATCH_2	0.18307191	0.016095232	0.3779518	0.071754694	0.17305534	0.17807102
K24_LPS_FC1_4	0.11791334	0.0	0.39468053	0.16019593	0.1479415	0.17926867
K17_LPS_FC1_4	0.058938786	0.0	0.3432245	0.10682698	0.18036395	0.3106458
T106_CTL_FC1_4	0.18708156	0.0	0.2076453	0.07595176	0.28769433	0.24162704
T7_LPS_FC1_4	0.05369608	0.0	0.54432786	0.13459694	0.12668549	0.14069358
T4_LPS_FC5	0.09092446	0.0	0.33107594	0.13876465	0.22312707	0.21610789
T14_GARD_BATCH_2	0.11858929	0.0	0.37165138	0.13296613	0.16682969	0.2099635
T64_LPS_FC1_4	0.14616059	0.0	0.27786937	0.09633103	0.20582433	0.27381465
K5_LPS_FC1_4	0.091833055	0.0	0.39808598	0.10015514	0.22322667	0.18669914
K31_LPS_FC1_4	0.15611374	0.0	0.28876588	0.1531751	0.17448597	0.22745933
K28_LPS_FC1_4	0.12255587	0.0	0.3607367	0.13823278	0.16287139	0.21560334
K18_LPS_FC1_4	0.09400838	0.0	0.46383703	0.11367807	0.16485193	0.16362466
K2_GARD_BATCH_2	0.34419686	0.0885578	0.25951454	0.05441855	0.16548738	0.087824896
K14_GARD_BATCH_2	0.08545015	0.00084922806	0.3778227	0.12841165	0.1849253	0.22254106
K33_CTL_FC1_4	0.14778058	0.0	0.4300708	0.11194675	0.17446779	0.13573408
K12_LPS_FC1_4	0.093248226	0.0	0.38750562	0.102480926	0.16152196	0.25524327
T10_GARD_BATCH_2	0.18244384	0.03071948	0.333585	0.1480186	0.15092209	0.15431096
K24_GARD_BATCH_2	0.14084236	0.0	0.35567048	0.14170566	0.16072577	0.20105569
T106_GARD_BATCH_2	0.18848714	0.0	0.20283116	0.08448943	0.2911038	0.23308846
T30_LPS_FC1_4	0.20161626	0.0	0.33189425	0.10810217	0.15929963	0.19908768
T12_CTL_FC1_4	0.16967744	0.0068561933	0.400425	0.07848663	0.1487594	0.19579536
T27_CTL_B_BATCH_2	0.19534428	0.035580453	0.28821427	0.14262973	0.20111132	0.1371199
T32_LPS_FC1_4	0.2011737	0.004758778	0.38764593	0.14816295	0.1358349	0.12242377
T109_LPS_FC1_4	0.21510929	0.019405816	0.24706888	0.16459803	0.19288218	0.16093588
T73_CTL_FC1_4	0.1646621	0.009718227	0.24200417	0.16942996	0.2528625	0.16132303
T104_CTL_FC1_4	0.12160859	0.0026681523	0.39431193	0.0348762	0.1784213	0.26811382
K17_CTL_FC1_4	0.06046506	0.0	0.32291338	0.10343144	0.18429965	0.32889047
T3_GARD_BATCH_2	0.1030625	0.0	0.39743048	0.111365624	0.18748151	0.2006598
K34_GARD_BATCH_2	0.15317728	0.0	0.26128381	0.1461952	0.20933156	0.23001216
K23_LPS_FC1_4	0.12832037	0.0	0.40155354	0.14549008	0.17573486	0.1489011
T80_CTL_FC1_4	0.08487949	0.0	0.42452258	0.10640507	0.12940723	0.25478563
K18_GARD_BATCH_2	0.12490754	0.0	0.41552854	0.117872186	0.18198034	0.15971138
T71_LPS_FC1_4	0.18991624	0.0	0.30614662	0.08698581	0.21541554	0.20153576
K12_CTL_FC1_4	0.10745841	0.0	0.36817434	0.08813371	0.16436343	0.27187002
K33_LPS_FC1_4	0.13444883	0.0	0.42847258	0.12628505	0.17702395	0.1337696
T74_GARD_BATCH_2	0.19895117	0.015772073	0.24732497	0.0816168	0.23668605	0.21964888
K26_GARD_BATCH_2	0.13765217	0.0009516714	0.33690065	0.1323315	0.1716759	0.22048807
K53_GARD_BATCH_2	0.20181209	0.0213219	0.3200845	0.12004289	0.14488456	0.19185404
T109_GARD_BATCH_2	0.24409804	0.026393496	0.21910621	0.14828655	0.20639072	0.155725
T76_CTL_FC1_4	0.20004407	0.0	0.3649173	0.098595455	0.1753542	0.16108905
T36_LPS_FC5	0.21017434	0.0027327936	0.337489	0.15111968	0.15496865	0.14351548
K38_LPS_FC1_4	0.16766968	0.0	0.3832842	0.08610817	0.1528916	0.2100463
K18_CTL_FC1_4	0.119757436	0.003732865	0.45689398	0.109891795	0.14195691	0.16776699
K23_GARD_BATCH_2	0.14566433	0.0019211678	0.3742756	0.13740528	0.19178511	0.1489485
K30_GARD_BATCH_2	0.15886414	0.00312024	0.35006142	0.1190725	0.1706597	0.19822203
T121_LPS_FC1_4	0.090100415	0.0	0.3542024	0.1167883	0.16175736	0.27715147
K8_LPS_FC1_4	0.06932894	0.0	0.41954026	0.091945976	0.18553612	0.23364872
T10_CTL_FC1_4	0.18309976	0.013369929	0.3668551	0.15226689	0.12774909	0.15665925
T73_GARD_BATCH_2	0.17380582	0.009092561	0.23655622	0.17995007	0.2398686	0.1607268
T36_CTL_FC1_4	0.22644769	0.04169059	0.2768338	0.12157721	0.16749914	0.16595158
T72_LPS_FC1_4	0.16553001	0.0008929833	0.33445647	0.08922448	0.2147706	0.1951254
K35_GARD_BATCH_2	0.15326464	0.004852254	0.35060322	0.120641716	0.17431875	0.1963194
K6_GARD_BATCH_2	0.22977716	0.023016343	0.30807868	0.088786766	0.20087543	0.14946556
K44_CTL_FC1_4	0.06448932	0.0	0.4034785	0.11063231	0.16563234	0.25576746
T8_LPS_FC1_4	0.1299611	0.0	0.2891167	0.1235287	0.21069857	0.24669491
T28_GARD_BATCH_2	0.22491747	0.025097683	0.2828058	0.14761885	0.17967752	0.13988267
T13_CTL_FC1_4	0.23478644	0.025586655	0.2525444	0.13569546	0.20400631	0.14738072
T65_GARD_BATCH_2	0.15702325	0.0	0.38539588	0.06784313	0.18279047	0.20694728
T32_CTL_FC1_4	0.22392024	0.039632898	0.35132158	0.12283107	0.13688862	0.12540552
K29_GARD_BATCH_2	0.15832487	0.0	0.36578724	0.15739109	0.15930757	0.15918925
T46_CTL_FC1_4	0.10697236	0.0	0.3529792	0.14526314	0.20936114	0.18542421
T78_LPS_FC1_4	0.19832933	0.0	0.2836964	0.0773206	0.23433225	0.20632134
T14_LPS_FC1_4	0.09794888	0.0	0.41468886	0.14066704	0.15104488	0.19565037
K37_LPS_FC1_4	0.18825917	3.2504733e-05	0.3694322	0.108594395	0.1778453	0.15583643
T80_LPS_FC5	0.13608594	0.008384834	0.38476467	0.10657272	0.11824418	0.2459476
T28_LPS_FC1_4	0.20741263	0.0041089114	0.31605226	0.1633554	0.16867217	0.1403987
K11_CTL_FC1_4	0.107720055	0.0	0.35271248	0.13653167	0.15887834	0.2441575
T65_CTL_FC1_4	0.123767056	0.0	0.4143908	0.058309544	0.1729043	0.23062827
K19_GARD_BATCH_2	0.10558343	0.0	0.40645596	0.11836013	0.16311884	0.20648164
K22_GARD_BATCH_2	0.1252563	0.0	0.38108256	0.12241216	0.1841586	0.1870904
T113_CTL_FC1_4	0.19374625	0.0	0.25462538	0.078278564	0.2221213	0.2512285
T121_CTL_FC1_4	0.08209421	0.0	0.35710576	0.111927405	0.17114729	0.27772534
T35_CTL_FC5	0.16290867	0.0	0.38472486	0.10533191	0.14796723	0.19906732
T36_GARD_BATCH_2	0.23793702	0.039084967	0.26700813	0.13958658	0.16564465	0.15073875
T102_LPS_FC1_4	0.12386213	0.0	0.2925809	0.09638012	0.21271579	0.2744611
T43_GARD_BATCH_2	0.17539668	0.02888979	0.26140985	0.13419712	0.20999253	0.19011404
T5_GARD_BATCH_2	0.106615916	0.0	0.4118929	0.07736833	0.17633519	0.22778763
T13_GARD_BATCH_2	0.25342986	0.021303488	0.24256746	0.12692815	0.2105421	0.14522891
T113_GARD_BATCH_2	0.19691236	0.009410913	0.24810742	0.07824625	0.22686228	0.2404608
T70_GARD_BATCH_2	0.17799334	0.0070524733	0.32982025	0.086160615	0.22964345	0.16932993
T18_CTL_FC1_4	0.121309735	0.0	0.3766889	0.14128885	0.17514752	0.18556498
T62_CTL_FC1_4	0.16950843	0.0	0.25427243	0.13420378	0.2113277	0.2306877
K52_CTL_FC1_4	0.13297357	0.0018733358	0.40223607	0.09927675	0.14725684	0.21638349
T84_CTL_FC5	0.18012938	0.0	0.2742401	0.053570475	0.21498263	0.2770774
T75_LPS_FC1_4	0.16221617	0.0	0.3888186	0.10576228	0.1889239	0.15427902
T109_CTL_FC1_4	0.24195896	0.035598986	0.20787297	0.14649668	0.20136365	0.16670877
T18_GARD_BATCH_2	0.113157526	0.0041791084	0.35890976	0.12524258	0.20478572	0.19372536
K11_LPS_FC1_4	0.08365848	0.0	0.3738582	0.11120599	0.16322277	0.26805454
T28_CTL_FC1_4	0.20020759	0.034850713	0.28175324	0.13253605	0.17351113	0.17714126
T117_LPS_FC1_4	0.17479816	0.0	0.3024026	0.12355245	0.18454932	0.21469747
T47_CTL_FC1_4	0.2100478	0.019537607	0.2804391	0.09400322	0.22605127	0.16992098
T27_CTL_FC1_4	0.19663578	0.024540575	0.29024708	0.15382499	0.20060894	0.13414267
K24_CTL_FC1_4	0.13076958	0.001723587	0.3674921	0.13181591	0.15535997	0.21283886
T34_LPS_FC1_4	0.13619997	0.0	0.34082422	0.12189937	0.2093178	0.1917587
T47_GARD_BATCH_2	0.20919092	0.010164168	0.2887413	0.10778494	0.21927905	0.16483957
K27_CTL_FC1_4	0.1615174	0.020206837	0.3501457	0.15907744	0.15978828	0.14926434
T72_GARD_BATCH_2	0.19198862	0.008999575	0.28994074	0.09611998	0.20930225	0.20364882
K22_CTL_FC1_4	0.11524067	0.0	0.3911895	0.11467617	0.17601691	0.20287673
K13_GARD_BATCH_2	0.22395167	0.01139391	0.16071878	0.08128535	0.283366	0.23928425
K34_CTL_FC1_4	0.1538352	0.0	0.25490284	0.13765503	0.2104168	0.2431901
T41_GARD_BATCH_2	0.12406426	0.0017827182	0.34997943	0.14599368	0.19572285	0.18245704
T106_LPS_FC1_4	0.16381228	0.0	0.23866118	0.09957455	0.2702731	0.22767898
K10_CTL_FC1_4	0.087948054	0.0	0.354788	0.07868941	0.20719014	0.27138442
T115_CTL_FC5	0.22333632	0.020941671	0.28852975	0.12591995	0.1517799	0.1894924
K28_CTL_FC1_4	0.12851039	0.002779868	0.3265101	0.13653594	0.17285503	0.23280859
K15_GARD_BATCH_2	0.1266056	0.00022721478	0.30928895	0.11841039	0.19270349	0.25276446
T104_GARD_BATCH_2	0.1346814	0.0	0.38805905	0.045125853	0.17814109	0.25399265
K28_GARD_BATCH_2	0.13336399	0.000678924	0.33590463	0.13765602	0.17208563	0.22031082
T63_CTL_FC1_4	0.22432788	0.0	0.20533879	0.052907754	0.25266725	0.2647584
K5_CTL_FC1_4	0.12996843	0.0	0.36984596	0.08842067	0.21820343	0.19356151
T81_CTL_FC1_4	0.14362137	0.0048695495	0.32641646	0.1857415	0.14030114	0.19904996
K14_LPS_FC1_4	0.05841483	0.0	0.43670738	0.12835054	0.16813542	0.20839183
T7_CTL_FC1_4	0.08090901	0.0	0.5085639	0.1323678	0.122395165	0.15576416
K30_LPS_FC1_4	0.1343524	0.0	0.37901446	0.13273509	0.15497988	0.19891821
K7_LPS_FC5	0.19337147	0.0089781815	0.37026238	0.11305299	0.17610522	0.13822974
T31_GARD_BATCH_2	0.17907682	0.021755824	0.27634376	0.18790151	0.17264935	0.16227275
T113_LPS_FC5	0.1505991	0.0	0.2888742	0.08890531	0.22789161	0.24372977
K53_CTL_FC5	0.19013362	0.03572745	0.33616248	0.08722416	0.1168575	0.23389487
K33_GARD_BATCH_2	0.13679026	0.0	0.41422024	0.12513247	0.18963854	0.13421841
K17_GARD_BATCH_2	0.069514826	0.0	0.31866506	0.11221755	0.18841925	0.31118333
K27_LPS_FC1_4	0.14932156	0.0023235998	0.3775755	0.17677848	0.15876341	0.13523744
K46_GARD_BATCH_2	0.14276677	0.0006479971	0.3714407	0.09267081	0.20851856	0.18395516
T102_CTL_FC1_4	0.14756575	0.0	0.2546103	0.09127276	0.20635314	0.30019808
T12_LPS_FC1_4	0.13169613	0.0	0.45576757	0.09310856	0.13720453	0.1822232
T75_GARD_BATCH_2	0.1920705	0.0063179433	0.34545973	0.09067037	0.20635502	0.15912634
T12_GARD_BATCH_2	0.15251222	0.008485169	0.40666232	0.07609216	0.15547863	0.20076956
K26_LPS_FC1_4	0.11892131	0.0	0.37526017	0.14239931	0.15862489	0.20479433
T6_LPS_FC5	0.07108803	0.0	0.280939	0.17471944	0.24461943	0.22863413
T64_CTL_FC1_4	0.15822826	0.0	0.252277	0.07750775	0.20549095	0.306496
K38_CTL_BATCH_2	0.15692446	0.013495051	0.3509502	0.08001193	0.17292225	0.22569604
T110_GARD_BATCH_2	0.124920234	0.0	0.3898817	0.13730036	0.1683918	0.17950593
K9_GARD_BATCH_2	0.20716338	0.012283173	0.27841252	0.09907926	0.19118702	0.21187462
T79_CTL_FC1_4	0.18304653	0.0238671	0.34204352	0.06959994	0.20409393	0.17734897
K8_GARD_BATCH_2	0.08887527	0.0	0.38355538	0.084493026	0.18777409	0.2553022
T84_GARD_BATCH_2	0.1770952	0.0	0.2701727	0.07677389	0.20970283	0.26625544
K19_LPS_FC1_4	0.07415962	0.0	0.45456198	0.11485546	0.14958157	0.20684133
K50_LPS_FC5	0.15255614	0.0	0.33124542	0.10261165	0.17138991	0.24219684
T27_LPS_FC1_4	0.1753906	0.0	0.3221757	0.1947434	0.18661405	0.121076226
T115_GARD_BATCH_2	0.23146546	0.014567685	0.2909723	0.12972161	0.15626168	0.1770113
K29_LPS_FC1_4	0.1248351	0.0	0.4159223	0.16787463	0.1309988	0.16036914
T40_GARD_BATCH_2	0.22967157	0.042945966	0.21728742	0.178857	0.20009793	0.1311402
K30_CTL_BATCH_2	0.1362606	0.010541961	0.3432243	0.11817442	0.17420852	0.21759024
K46_CTL_FC1_4	0.13817129	0.0	0.39089677	0.088322185	0.20243357	0.1801762
T9_CTL_FC1_4	0.175347	0.0	0.363455	0.08465646	0.16084057	0.21570091
T76_LPS_FC1_4	0.17880018	0.0	0.36846676	0.09897834	0.17946112	0.17429361
T77_LPS_FC1_4	0.08923147	0.0	0.38085207	0.09406263	0.15728073	0.27857307
K32_GARD_BATCH_2	0.14859651	0.023060584	0.38486305	0.10052197	0.1710805	0.17187737
K38_CTL_FC1_4	0.15879215	0.009250784	0.35404953	0.073433734	0.16585574	0.23861808
K26_CTL_FC1_4	0.13618621	0.0073044393	0.33489522	0.12507714	0.17520726	0.22132973
T14_CTL_FC1_4	0.113449164	0.0	0.3904323	0.13085715	0.14923285	0.21602851
T28_CTL_BATCH_2	0.19725244	0.03605698	0.28852245	0.13552077	0.17890015	0.16374718
T10_LPS_FC1_4	0.13894275	0.0	0.4297123	0.17555155	0.11418021	0.1416132
T8_CTL_FC1_4	0.1526228	0.0	0.26418716	0.12333798	0.20203659	0.2578155
K51_GARD_BATCH_2	0.17159578	0.013210678	0.33916214	0.103104055	0.17638075	0.19654666
T46_LPS_FC1_4	0.11207897	0.0	0.37404895	0.14507361	0.21127826	0.15752023
K51_LPS_FC1_4	0.15009521	0.0	0.37979954	0.11820927	0.16001394	0.19188209
T72_CTL_FC1_4	0.17602107	0.00734279	0.31518802	0.081402175	0.20643775	0.21360825
K6_LPS_FC5	0.2356941	0.017564563	0.34701556	0.08285051	0.16883749	0.14803778
T50_LPS_FC5	0.1574465	0.00092442316	0.30508342	0.18586668	0.21355306	0.13712585
T81_GARD_BATCH_2	0.12420744	0.0	0.33665973	0.17598844	0.16594982	0.19719459
T5_LPS_FC5	0.08502919	0.0	0.44696307	0.09580115	0.15473773	0.21746889
T101_CTL_FC5	0.16534792	0.0018841518	0.1423877	0.08730161	0.30634883	0.29672977
K7_CTL_FC5	0.21939602	0.045185167	0.35258746	0.08069038	0.16267352	0.13946742
T119_GARD_BATCH_2	0.13765419	0.0	0.34304178	0.10200479	0.17566459	0.24163465
K46_LPS_FC1_4	0.13802086	0.0	0.37161306	0.09985668	0.20149148	0.18901792
K15_CTL_FC1_4	0.115744136	0.0	0.32933077	0.11479603	0.17849422	0.26163486
T6_GARD_BATCH_2	0.07812857	0.0	0.25117362	0.16646552	0.27501374	0.22921859
K15_LPS_FC5	0.147597	0.0	0.31484193	0.20055455	0.1751304	0.16187616
T15_LPS_FC1_4	0.12637106	0.0	0.29131442	0.24489462	0.15285547	0.18456444
T27_GARD_BATCH_2	0.21221158	0.01606649	0.28273728	0.15761079	0.20368804	0.12768583
T112_LPS_FC1_4	0.17172426	0.0	0.38139042	0.0865948	0.18559292	0.1746976
K49_LPS_FC1_4	0.13694875	0.0	0.37785697	0.10517311	0.15118508	0.22883607
K30_CTL_FC1_4	0.13953176	0.005449494	0.3543158	0.118531294	0.15998167	0.22219
T47_LPS_FC1_4	0.24788678	0.011153169	0.2865925	0.10856643	0.21117516	0.134626
T6_CTL_FC5	0.07392736	0.0	0.26853955	0.16762334	0.24116708	0.2487427
K51_CTL_FC1_4	0.15785787	0.007630107	0.35691288	0.103837684	0.17949976	0.19426173
T75_CTL_FC1_4	0.18683161	0.004225028	0.34743935	0.09043403	0.19665287	0.17441712
K32_CTL_FC1_4	0.1426987	0.017393613	0.39807642	0.095509164	0.16407531	0.18224677
K22_LPS_FC1_4	0.11125573	0.0	0.40900257	0.12401145	0.16725694	0.18847334
K27_GARD_BATCH_2	0.1855299	0.023984183	0.32519233	0.15897505	0.1732114	0.13310717
T117_CTL_FC1_4	0.17804232	0.0050682463	0.2708763	0.11921045	0.19448777	0.23231496
T71_GARD_BATCH_2	0.21953273	0.009772436	0.26055306	0.09372886	0.214503	0.20190991
T3_CTL_FC1_4	0.10747085	0.0	0.4112669	0.10859571	0.16197255	0.21069396
T70_CTL_FC5	0.1727307	0.0011913342	0.26930147	0.075259365	0.23558944	0.24592766
T35_LPS_FC1_4	0.14284761	0.0	0.40737376	0.11091637	0.1520328	0.18682948
T18_LPS_FC1_4	0.10843361	0.0	0.39365107	0.1569889	0.18066111	0.16026528
K31_GARD_BATCH_2	0.16415294	0.0	0.27641314	0.14743115	0.1996639	0.21233891
K8_CTL_FC1_4	0.08356321	0.0	0.39878967	0.06871143	0.18344773	0.2654879
K47_CTL_FC1_4	0.19230668	0.017536655	0.2668966	0.09074586	0.1991631	0.23335108
K14_CTL_FC1_4	0.07309832	0.0	0.40335116	0.1227509	0.17138582	0.22941376
T120_CTL_FC1_4	0.06617855	0.0034423098	0.35004458	0.082657985	0.1843309	0.31334558
T112_CTL_FC1_4	0.20898063	0.031128217	0.3231864	0.06922924	0.18811396	0.1793616
T79_LPS_FC5	0.19270389	0.011058618	0.3403721	0.08492995	0.17985119	0.19108419
T112_GARD_BATCH_2	0.23349528	0.019553151	0.310773	0.0792355	0.19211976	0.16482328
T101_LPS_FC1_4	0.16968882	0.0	0.159122	0.104854815	0.28714594	0.27918842
T46_GARD_BATCH_2	0.12744933	0.0	0.3467253	0.15409102	0.20415485	0.1675795
T69_LPS_FC5	0.17598522	0.0	0.26398817	0.11713597	0.19355658	0.24933402
T70_LPS_FC1_4	0.14378847	0.0	0.3706048	0.09660871	0.21907465	0.16992342
K10_GARD_BATCH_2	0.09043075	0.0	0.3487105	0.07918388	0.22750007	0.25417483
K37_CTL_FC1_4	0.19898057	0.009370512	0.3544799	0.10413214	0.18084255	0.1521943
T5_CTL_FC5	0.10909523	0.0	0.44033566	0.08372251	0.15170734	0.21513925
K53_LPS_FC1_4	0.15678686	0.0075413357	0.3994317	0.11732394	0.12961662	0.18929945
T120_LPS_FC5	0.08326058	0.0	0.34672067	0.092936866	0.16104922	0.31603262
K7_GARD_BATCH_2	0.2069795	0.03182137	0.33739558	0.10528061	0.1874873	0.13103561
K12_GARD_BATCH_2	0.10660319	0.0	0.35073894	0.09294045	0.172439	0.27727836
T35_GARD_BATCH_2	0.15729153	0.0064132675	0.36508724	0.11344789	0.16619438	0.19156566
K50_CTL_FC1_4	0.16561796	0.0012564964	0.3047247	0.108326286	0.16916268	0.25091183
